(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B08KHNKBZ8,B08KHD54W1,"Flappy Suits Adult Halloween Costume Jumpsuit (S/M, Monkey)",220723-MonkeyFlappySuit-ADULT-S/M,10,0,0.01%,0.00%,10,0,0.00%,0.00%,85.71%,0.00%,1,0,10.00%,0.00%,$28.99,$0.00,1,0
B08KLZTX82,B08KLX16WZ,Lift Me Walking Carrying Animal Halloween Costume Cosplay,220625-youth1,14,0,0.01%,0.00%,21,0,0.01%,0.00%,66.67%,0.00%,1,0,7.14%,0.00%,$11.95,$0.00,1,0
B08KLZTX82,B08KM5ZPYQ,Lift Me Walking Carrying Animal Halloween Costume Cosplay,220619-youth1,21,0,0.01%,0.00%,30,0,0.01%,0.00%,88.89%,0.00%,1,0,4.76%,0.00%,$11.95,$0.00,1,0
B08KR95DFQ,B08KRH2YRS,Dumb and Dumber Tuxedo Halloween Costume Cosplay,220786-LT-DumbDumber-BLUE-M,19,1,0.01%,0.06%,24,1,0.01%,0.04%,82.61%,100.00%,1,1,5.26%,100.00%,$98.95,$98.95,1,1
B08KR95DFQ,B08KRNP669,Dumb and Dumber Tuxedo Halloween Costume Cosplay,220786-LT-DumbDumber-BLUE-L,47,0,0.03%,0.00%,55,0,0.03%,0.00%,94.29%,0.00%,1,0,2.13%,0.00%,$99.95,$0.00,1,0
B08KRVZTTQ,B08KRR8SW1,Rockford Peaches Halloween Cosplay Costume Set - Baseball Player Jersey Costume for Men,220752-RockfordMENS-FBA-S/M,13,0,0.01%,0.00%,15,0,0.01%,0.00%,92.31%,0.00%,1,0,7.69%,0.00%,$60.95,$0.00,1,0
B08KSLNKPM,B08KSJKR7T,Women's/Junior's M&M's Candy Cartoon Character Full Body T-Shirt (4 Colors) Yellow,M&M-Yellow-JUNIORS-Shirt-M,8,0,0.01%,0.00%,8,0,0.00%,0.00%,83.33%,0.00%,1,0,12.50%,0.00%,$21.95,$0.00,1,0
B08KSLNKPM,B08KSKF31X,Women's/Junior's M&M's Candy Cartoon Character Full Body T-Shirt (4 Colors) Red,M&M-Red-JUNIORS-Shirt-XL,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$21.95,$0.00,1,0
B08KSLNKPM,B08KSL59CK,Women's/Junior's M&M's Candy Cartoon Character Full Body T-Shirt (4 Colors) Green,M&M-Green-JUNIORS-Shirt-XS,12,1,0.01%,0.06%,16,1,0.01%,0.04%,87.50%,0.00%,1,0,8.33%,0.00%,$21.95,$0.00,1,0
B08KSJLP51,B08KSL6WDL,M&M's Candy Character Full Body Adult T-Shirt Tee Red,M&M-Red-ADULT-Shirt-S,61,1,0.04%,0.06%,83,1,0.04%,0.04%,97.92%,100.00%,1,0,1.64%,0.00%,$20.95,$0.00,1,0
B08KSLNKPM,B08KSLFWVS,Women's/Junior's M&M's Candy Cartoon Character Full Body T-Shirt (4 Colors) Green,M&M-Green-JUNIORS-Shirt-XL,3,1,0.00%,0.06%,5,2,0.00%,0.08%,100.00%,100.00%,1,0,33.33%,0.00%,$21.95,$0.00,1,0
B08L6PSRDB,B08L6QXV9C,Rockford Peaches Halloween Cosplay Costume Set - Baseball Player Costume for Boys & Youth,220753-RockfordPeachesBOYS-7/8,9,0,0.01%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,$39.95,$0.00,1,0
B08L6PSRDB,B08L6SZ295,Rockford Peaches Halloween Cosplay Costume Set - Baseball Player Costume for Boys & Youth,220753-RockfordPeachesBOYS-3T,4,0,0.00%,0.00%,4,0,0.00%,0.00%,75.00%,0.00%,1,0,25.00%,0.00%,$39.95,$0.00,1,0
B0147HQ3WA,B08L6T2FTY,"Where's Waldo Wally Deluxe Adult Costume Set (Large, YOUTH)",waldocostumeDELUXE-BOYS-L,28,1,0.02%,0.06%,32,1,0.02%,0.04%,85.71%,0.00%,1,0,3.57%,0.00%,$28.95,$0.00,1,0
B08LQMJN5L,B08LQLY1RC,"Power Rangers Black Costume T-Shirt(Black,X-Large)",PowerRangers-Black-SLShirt-XL,107,1,0.07%,0.06%,135,1,0.07%,0.04%,0.00%,0.00%,1,0,0.93%,0.00%,$19.95,$0.00,1,0
B08LQMJN5L,B08LQN473B,"Power Rangers Black Costume T-Shirt(Black,3XL)",PowerRangers-Black-SLShirt-3XL,24,0,0.02%,0.00%,28,0,0.01%,0.00%,100.00%,0.00%,1,0,4.17%,0.00%,$19.95,$0.00,1,0
B08LQMJN5L,B08LQNLBTT,"Power Rangers Black Costume T-Shirt(Black,Medium)",PowerRangers-Black-SLShirt-M,116,2,0.07%,0.11%,150,3,0.07%,0.13%,23.36%,0.00%,1,0,0.86%,0.00%,$19.95,$0.00,1,0
B08LQMJN5L,B08LQQ14KB,"Power Rangers Pink Costume T-Shirt(Pink,X-Small)",PowerRangers-Pink-SLShirt-XS,56,0,0.04%,0.00%,66,0,0.03%,0.00%,9.23%,0.00%,1,0,1.79%,0.00%,$19.95,$0.00,1,0
B08LQMJN5L,B08LQQL3JS,"Power Rangers White Costume T-Shirt(White,XXL)",PowerRangers-White-SLShirt-2XL,84,1,0.05%,0.06%,98,1,0.05%,0.04%,12.09%,0.00%,1,0,1.19%,0.00%,$19.95,$0.00,1,0
B08LQMJN5L,B08LQW4L4P,"Power Rangers Green Costume T-Shirt(Green,Medium)",PowerRangers-Green-SLShirt-M,147,2,0.09%,0.11%,194,2,0.10%,0.08%,17.84%,0.00%,1,0,0.68%,0.00%,$19.95,$0.00,1,0
B08LQMJN5L,B08LQX342F,"Power Rangers Green Costume T-Shirt(Green,XXL)",PowerRangers-Green-SLShirt-2XL,109,0,0.07%,0.00%,131,0,0.07%,0.00%,20.31%,0.00%,1,0,0.92%,0.00%,$19.95,$0.00,1,0
B08N2N22XV,B08N32W2TH,The Big Lebowski Bowling Pins Red Lounge Pants,BLSA2565TV-BigLebowskiPinsPants-M,3,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$12.95,$0.00,1,0
B08NK4QGCG,B08NK5S67T,Yellowstone Dutton Ranch Black T-Shirt (XX-Large),6633142-yellowstoneShirt-2XL,4,0,0.00%,0.00%,5,0,0.00%,0.00%,75.00%,0.00%,1,0,25.00%,0.00%,$21.95,$0.00,1,0
B08NK4QGCG,B08NK5VRHP,Yellowstone Dutton Ranch Black T-Shirt (Medium),6633142-yellowstoneShirt-M,3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$21.95,$0.00,1,0
B08NTPNSL1,B08NTMDYSV,Briefly Stated Top Gun Flight Suit Costume Pajama Union Suit - M,XO011MBSTV-TopGunPajamaSuit-M,9,0,0.01%,0.00%,9,0,0.00%,0.00%,37.50%,0.00%,1,0,11.11%,0.00%,$26.99,$0.00,1,0
B08NTPNSL1,B08NTNNTXQ,Briefly Stated Top Gun Flight Suit Costume Pajama Union Suit - 3XL,XO011MBSTV-TopGunPajamaSuit-3XL,9,0,0.01%,0.00%,12,0,0.01%,0.00%,90.00%,0.00%,1,0,11.11%,0.00%,$26.99,$0.00,1,0
B08P7V98P6,B08P7VK7SC,Costume Agent Christmas Vacation Cousin Eddie's Shirt and Shitter's Full Pants Set (X-Large) Multicolor,CousinEddieShirtPantsSet-XL,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,1,0,100.00%,0.00%,$27.95,$0.00,1,0
B08P81175R,B08P7ZRFCH,Arthur Ugly Christmas Sweater Green,ArthurChristmasUCS-L,12,0,0.01%,0.00%,13,0,0.01%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,$49.95,$0.00,1,0
B08PC8CPMZ,B08PC981QD,Underboss Harry Potter Costume Set Add your Name Custom Triwizard Tournament Cosplay,HPHufflepuffPajamaSet-Yellow-L,4,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$17.95,$0.00,1,0
B08PM9LN17,B08PN3XV3L,Adult Unisex Merry Kissmas 70s Band Flappy Interactive Ugly Christmas Sweater Grey,KissmasFlappyUCS-XL,13,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,$59.95,$0.00,1,0
B08N2N22XV,B08Q1WRJRX,The Big Lebowski Bowling Pins Red Lounge Pants (XX-Large),BLSA2565TV-BigLebowskiPinsPants-2XL,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$12.95,$0.00,1,0
B08QR8TVGD,B08QQRG8TJ,Underboss Rick and Morty Merry Rickmas Lounge Pants Multicolor,RM0346-MerryRickmasPants-M,17,0,0.01%,0.00%,20,0,0.01%,0.00%,94.74%,0.00%,1,0,5.88%,0.00%,$19.95,$0.00,1,0
B08QR8TVGD,B08QR3VZQ6,Underboss Rick and Morty Merry Rickmas Lounge Pants Multicolor,RM0346-MerryRickmasPants-S,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$19.95,$0.00,1,0
B08LQMJN5L,B08XK6TH6Z,"Mighty Morphin Power Rangers Red Blue Yellow Pink Green Black White Blue Costume T-Shirt (Yellow, XX-Large)",PowerRangers-Yellow-SLShirt-2XL,87,3,0.06%,0.17%,108,4,0.05%,0.17%,16.84%,0.00%,1,0,1.15%,0.00%,$19.95,$0.00,1,0
B0934S9HQX,B0934S9HQX,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, l, Regular, Donatello)",TMNTShirt-Youth-Donatello-L,103,0,0.07%,0.00%,165,0,0.08%,0.00%,57.58%,0.00%,1,0,0.97%,0.00%,$19.95,$0.00,1,0
B09KS5M1P8,B0934S9HQX,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, l, Regular, Donatello)",TMNTShirt-Youth-Donatello-L,28,0,0.02%,0.00%,43,0,0.02%,0.00%,94.44%,0.00%,1,0,3.57%,0.00%,$19.95,$0.00,1,0
B099XBX216,B099X9DRR3,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-BLUE-2XL,9,0,0.01%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,$21.95,$0.00,1,0
B099XBX216,B099X9JCH3,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-PUR-FBA-M,12,0,0.01%,0.00%,12,0,0.01%,0.00%,91.67%,0.00%,1,0,8.33%,0.00%,$22.95,$0.00,1,0
B099XBX216,B099XB4TNC,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GRY-FBA-L,13,0,0.01%,0.00%,17,0,0.01%,0.00%,88.24%,0.00%,1,0,7.69%,0.00%,$22.95,$0.00,1,0
B099XBX216,B099XB4TNC,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GREY-L,13,0,0.01%,0.00%,17,0,0.01%,0.00%,88.24%,0.00%,2,0,15.38%,0.00%,$43.90,$0.00,1,0
B099XBX216,B099XB8M77,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt 2XL,HiddenTempleShirt-GREY-2XL,3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XB8WRX,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt SMALL,HiddenTempleShirt-PURP-S,13,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XBFS67,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt MEDIUM,HiddenTempleShirt-GREY-M,3,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XBFX8L,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-PURP-L,10,0,0.01%,0.00%,12,0,0.01%,0.00%,91.67%,0.00%,1,0,10.00%,0.00%,$21.95,$0.00,1,0
B099XBX216,B099XBGC5M,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-PUR-FBA-2X,6,0,0.00%,0.00%,8,0,0.00%,0.00%,62.50%,0.00%,1,0,16.67%,0.00%,$22.95,$0.00,1,0
B099XBX216,B099XBPX9F,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-BLUE-XL,15,0,0.01%,0.00%,20,0,0.01%,0.00%,94.74%,0.00%,1,0,6.67%,0.00%,$21.95,$0.00,1,0
B099XBX216,B099XBV6W1,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt XL,HiddenTempleShirt-ORANG-XL,3,0,0.00%,0.00%,3,0,0.00%,0.00%,66.67%,0.00%,1,0,33.33%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XC2PRH,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GREEN-XL,6,0,0.00%,0.00%,6,0,0.00%,0.00%,83.33%,0.00%,1,0,16.67%,0.00%,$21.95,$0.00,1,0
B099XBX216,B099XCDFGC,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GREY-XL,4,0,0.00%,0.00%,6,0,0.00%,0.00%,80.00%,0.00%,1,0,25.00%,0.00%,$21.95,$0.00,1,0
B099XBX216,B099XCDFGC,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GRY-FBA-XL,4,0,0.00%,0.00%,6,0,0.00%,0.00%,80.00%,0.00%,1,0,25.00%,0.00%,$22.95,$0.00,1,0
B099XBX216,B099XCFWNT,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GRN-FBA-M,10,0,0.01%,0.00%,11,0,0.01%,0.00%,90.00%,0.00%,1,0,10.00%,0.00%,$22.95,$0.00,1,0
B099XBX216,B099XCHV8L,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt MEDIUM,HiddenTempleShirt-GREEN-M,3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XCKV7Z,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt SMALL,HiddenTempleShirt-RED-S,18,0,0.01%,0.00%,22,0,0.01%,0.00%,50.00%,0.00%,3,0,16.67%,0.00%,$47.85,$0.00,1,0
B099XBX216,B099XCL6XT,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt LARGE,HiddenTempleShirt-ORANG-L,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XCP9KZ,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GREY-2XL,3,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$21.95,$0.00,1,0
B099XBX216,B099XCQR1L,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt LARGE,HiddenTempleShirt-BLUE-L,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XCS2XQ,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GRN-FBA-L,9,0,0.01%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,$22.95,$0.00,1,0
B099XBX216,B099XCT2Y9,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt SMALL,HiddenTempleShirt-BLUE-S,28,0,0.02%,0.00%,32,0,0.02%,0.00%,100.00%,0.00%,1,0,3.57%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XD9YQX,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt 2XL,HiddenTempleShirt-ORANG-2XL,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XDHN41,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt LARGE,HiddenTempleShirt-GREEN-L,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,2,0,50.00%,0.00%,$31.90,$0.00,1,0
B099XBX216,B099XDMTZ5,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt MEDIUM,HiddenTempleShirt-BLUE-M,6,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$15.95,$0.00,1,0
B09BW3NQQT,B09BW36ZWP,Adult Unisex Complete Quailman Superhero Character Halloween Cosplay Costume,220799-QuailMan-S,5,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$57.95,$0.00,1,0
B09BW3NQQT,B09BW3QMWH,Adult Unisex Complete Quailman Superhero Character Halloween Cosplay Costume,220799-QuailMan-XXL,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$57.95,$0.00,1,0
B09BXM1F3B,B09BXPB4VJ,Patti Mayonnaise Women's Halloween Costume Deluxe Cosplay,220800-PattiCostume-XXL,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$49.95,$0.00,1,0
B09CQB9K2R,B09CQ8YRV8,Kids Youth Toddler Blue's Detective Dog Character Halloween Cosplay Costume Shirt,220813-CluesShirtKIDS-GREEN-2T,25,0,0.02%,0.00%,30,0,0.01%,0.00%,80.00%,0.00%,1,0,4.00%,0.00%,$29.95,$0.00,1,0
B09CQB9K2R,B09CQ9VSG5,Kids Youth Toddler Blue's Detective Dog Character Halloween Cosplay Costume Shirt,220813-CluesShirtKIDS-GREEN-3T,13,0,0.01%,0.00%,15,0,0.01%,0.00%,78.57%,0.00%,1,0,7.69%,0.00%,$29.95,$0.00,1,0
B09D8V8WLB,B09D8MTDFP,The Variant Jacket Uniform Halloween Costume TVA Cosplay,220875-VariantJacket-M,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$19.95,$0.00,1,0
B09DXKDKB8,B09DXK9M1R,"Power Rangers Mighty Morphin Yellow Boys Youth Armor Costume T-Shirt (SM, Yellow)",PRangersShirtYouth-Yellow-S,40,1,0.03%,0.06%,48,1,0.02%,0.04%,48.84%,0.00%,1,0,2.50%,0.00%,$19.95,$0.00,1,0
B09DXKDKB8,B09DXLN3XQ,"Power Rangers Mighty Morphin Pink Boys Youth Armor Costume T-Shirt (LG, Pink)",PRangersShirtYouth-Pink-L,44,1,0.03%,0.06%,52,2,0.03%,0.08%,89.58%,100.00%,1,0,2.27%,0.00%,$19.95,$0.00,1,0
B09DXKDKB8,B09DXN7G6T,"Power Rangers Mighty Morphin Black Boys Youth Armor Costume T-Shirt(XS, Black)",PRangersShirtYouth-Black-XS,144,2,0.09%,0.11%,187,2,0.09%,0.08%,8.26%,100.00%,1,0,0.69%,0.00%,$19.95,$0.00,1,0
B09F16VD4T,B09DZVD2C7,Star Wars The Mandalorian Baby Yoda Pajamas Black Lounge Pants (Large),RWTM23BMN-BabyYodaPants-L,10,0,0.01%,0.00%,12,0,0.01%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,$15.95,$0.00,1,0
B07BS3Q947,B09F4R27GP,WWE Hulk Hogan Hulkamania Adult T-Shirt (4X-Large) Yellow,hulk001N-4XL,13,1,0.01%,0.06%,16,1,0.01%,0.04%,100.00%,100.00%,1,0,7.69%,0.00%,$23.95,$0.00,1,0
B09FJ3J485,B09FJ33KN5,Crew Mate Astronaut Among Space Halloween Costume Inflatable Chub Suit,220864-CrewMate-Pink-TEEN,272,2,0.17%,0.11%,310,2,0.15%,0.08%,96.55%,100.00%,1,0,0.37%,0.00%,$23.95,$0.00,1,0
B09FJ2Q7Y8,B09FJ3HBMT,Halloween Costume Inflatable Chub Suit Cosplay Full Bodysuit Blow Up Costume,220858-GnomeInflatable-STD,8,0,0.01%,0.00%,10,0,0.00%,0.00%,71.43%,0.00%,1,0,12.50%,0.00%,$29.95,$0.00,1,0
B09FYL54M7,B09FYK6LKY,Crue Jones RAD Replica Long Sleeve Red Sublimation Jersey Halloween Costume Cosplay,220851-CruJones-2XL,5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$49.95,$0.00,1,0
B09FYL54M7,B09FYLSPJR,Crue Jones RAD Replica Long Sleeve Red Sublimation Jersey Halloween Costume Cosplay,220851-CruJones-L,5,1,0.00%,0.06%,6,2,0.00%,0.08%,100.00%,100.00%,1,0,20.00%,0.00%,$49.95,$0.00,1,0
B09CQB9K2R,B09GPN6YGP,"Halloween Costume ""Blue and Detective"" Green Striped Kids Shirt (blue, 3T)",220759-CluesShirtKIDS-BLUE-3T,12,0,0.01%,0.00%,13,0,0.01%,0.00%,83.33%,0.00%,1,0,8.33%,0.00%,$33.95,$0.00,1,0
B09CQB9K2R,B09GPQ38LQ,"Halloween Costume ""Blue and Detective"" Green Striped Kids Shirt (blue, 4T)",220759-CluesShirtKIDS-BLUE-4T,13,0,0.01%,0.00%,15,0,0.01%,0.00%,85.71%,0.00%,1,0,7.69%,0.00%,$33.95,$0.00,1,0
B09CQB9K2R,B09GPQND7D,"Halloween Costume ""Blue and Detective"" Green Striped Kids Shirt (blue, 2T)",220759-CluesShirtKIDS-BLUE-2T,28,0,0.02%,0.00%,46,0,0.02%,0.00%,53.33%,0.00%,1,0,3.57%,0.00%,$33.95,$0.00,1,0
B09H7NJJTR,B09H7P4C8N,Chucky Costume Good Guys Doll Child Halloween Cosplay (5/6),220850-ChuckieCostume-FBA-5-6T,54,0,0.03%,0.00%,64,0,0.03%,0.00%,98.41%,0.00%,1,0,1.85%,0.00%,$64.99,$0.00,1,0
B09HDGHLDW,B09HCRHPWN,Christmas Pink Bunny Pajamas Christmas Jumpsuit Costume Union Suit,220823-PinkBunny-KIDS-3-6m,3,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$39.99,$0.00,1,0
B09HDGHLDW,B09HCSF7LB,Kids/Youth/Toddler Christmas Pink Bunny Jumpsuit Halloween Christmas Costume,220823-PinkBunny-KIDS-2T,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$39.99,$0.00,1,0
B09HDGHLDW,B09HCSJ7NR,Kids/Youth/Toddler Christmas Pink Bunny Jumpsuit Halloween Christmas Costume,220823-PinkBunny-KIDS-5/6,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$39.99,$0.00,1,0
B09HHM7R6N,B09HHKZPBB,Superhero Force Trooper Power Costume Halloween Pajamas Jumpsuit,220814-PowerRangerPJ-YLW-2XL,4,1,0.00%,0.06%,5,2,0.00%,0.08%,75.00%,0.00%,1,1,25.00%,100.00%,$53.41,$53.41,1,1
B09HHM7R6N,B09HHMKD4Z,Superhero Force Trooper Power Costume Halloween Pajamas Jumpsuit,220814-PowerRangerPJ-BLK-2XL,6,1,0.00%,0.06%,7,2,0.00%,0.08%,83.33%,0.00%,1,1,16.67%,100.00%,$53.41,$53.41,1,1
B09HHM7R6N,B09HHMKQ64,Superhero Force Trooper Power Costume Halloween Pajamas Jumpsuit,220814-PowerRangerPJ-BLU-2XL,5,1,0.00%,0.06%,6,2,0.00%,0.08%,50.00%,0.00%,1,1,20.00%,100.00%,$53.41,$53.41,1,1
B09HHM7R6N,B09HHN9VSQ,Superhero Force Trooper Power Costume Halloween Pajamas Jumpsuit,220814-PowerRangerPJ-BLU-XL,3,1,0.00%,0.06%,4,2,0.00%,0.08%,100.00%,100.00%,1,0,33.33%,0.00%,$53.95,$0.00,1,0
B09HHM7R6N,B09HHND6K3,Superhero Force Trooper Power Costume Halloween Pajamas Jumpsuit,220814-PowerRangerPJ-PNK-2XL,6,1,0.00%,0.06%,7,2,0.00%,0.08%,71.43%,100.00%,1,1,16.67%,100.00%,$53.41,$53.41,1,1
B09HHM7R6N,B09HHNK9MM,Superhero Force Trooper Power Costume Halloween Pajamas Jumpsuit,220814-PowerRangerPJ-RED-2XL,11,2,0.01%,0.11%,12,3,0.01%,0.13%,75.00%,100.00%,1,1,9.09%,50.00%,$53.41,$53.41,1,1
B07WW6QCG6,B09HJJNTGL,"Shark Chub Suit Inflatable Adult Halloween Costume (Youth, Blue)",220079-SharkChubSuitBlue-YOUTH,14,0,0.01%,0.00%,15,0,0.01%,0.00%,92.86%,0.00%,1,0,7.14%,0.00%,$39.99,$0.00,1,0
B09HL9G86S,B09HLBM8MG,Cousin Eddie Christmas White Shoes Halloween Costume Footwear (Numeric_13),100581-CousinEddieShoe-13,22,1,0.01%,0.06%,28,1,0.01%,0.04%,96.30%,100.00%,1,0,4.55%,0.00%,$74.99,$0.00,1,0
B09HP3VH7H,B09HP42Z8X,"Hulkamania Costume Complete Set Youth Halloween Set (Red Sunglasses/Red Bandana, X-Small)",HulkamaniaKIDS-RedSunRedBan-XS,8,0,0.01%,0.00%,12,0,0.01%,0.00%,87.50%,0.00%,1,0,12.50%,0.00%,$39.99,$0.00,1,0
B09HW7PZD7,B09HW7KCPX,Escobar Halloween Costume Shirt and Mugshot Board Set Cosplay,220812-PabloEscobar-XL,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$39.95,$0.00,1,0
B08KRVZTTQ,B09J97GBSL,Rockford Peaches Men's Halloween Costume Set (Personalized 2XL),220752-CustomRockfordMENS-2XL,6,0,0.00%,0.00%,10,0,0.00%,0.00%,71.43%,0.00%,1,0,16.67%,0.00%,$79.95,$0.00,1,0
B07GC722RG,B09JCPKPDV,Dodgeball Average Joe's Adult Yellow Jersey Costume Set (Small),dodgeball003N-S,9,0,0.01%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,$44.99,$0.00,1,0
B07GC722RG,B09JCPWLT2,Dodgeball Average Joe's Adult Yellow Jersey Costume Set (X-Small),dodgeball003N-XS,4,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$44.99,$0.00,1,0
B09JJ2J8QC,B09JHWKDSH,"Cousin Eddie's RV Maintenance Ugly Christmas Sweater (Blue, Large)",20337-EddieRVSweater-Blue-L,8,0,0.01%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,$49.95,$0.00,1,0
