(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B08FF2LQ1R,B08FDZN3M1,"Mad Engine Ghostbusters Costume Adult T-Shirt - Short Sleeves Ghostbusters T-Shirt with Back Print for Men and Women Halloween Costume | Costume for Cosplay, Comic Con and Themed Birthday Party",FWMSC20-StantzShirt-L,6,0,0.01%,0.00%,10,0,0.01%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$21.95,$0.00,1,0
B08FF2LQ1R,B08FDZVBF2,"Mad Engine Ghostbusters Costume Adult T-Shirt - Short Sleeves Ghostbusters T-Shirt with Back Print for Men and Women Halloween Costume | Costume for Cosplay, Comic Con and Themed Birthday Party",FXMSC20-SpenglerShirt-XL,15,0,0.02%,0.00%,17,0,0.02%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,$21.95,$0.00,1,0
B08FF2LQ1R,B08FF17HFJ,"Mad Engine Ghostbusters Costume Adult T-Shirt - Short Sleeves Ghostbusters T-Shirt with Back Print for Men and Women Halloween Costume | Costume for Cosplay, Comic Con and Themed Birthday Party",G0MSC20-VenkmanShirt-M,10,0,0.01%,0.00%,19,0,0.02%,0.00%,83.33%,0.00%,1,0,10.00%,0.00%,$21.95,$0.00,1,0
B08FF2LQ1R,B08FF1LVWB,"Mad Engine Ghostbusters Costume Adult T-Shirt - Short Sleeves Ghostbusters T-Shirt with Back Print for Men and Women Halloween Costume | Costume for Cosplay, Comic Con and Themed Birthday Party",FYMSC20-ZeddemoreShirt-XL,30,0,0.03%,0.00%,38,0,0.03%,0.00%,100.00%,0.00%,1,0,3.33%,0.00%,$21.95,$0.00,1,0
B08FF2LQ1R,B08FF1YK7C,"Mad Engine Ghostbusters Costume Adult T-Shirt - Short Sleeves Ghostbusters T-Shirt with Back Print for Men and Women Halloween Costume | Costume for Cosplay, Comic Con and Themed Birthday Party",G0MSC20-VenkmanShirt-XL,17,0,0.02%,0.00%,21,0,0.02%,0.00%,100.00%,0.00%,1,0,5.88%,0.00%,$21.95,$0.00,1,0
B08FRQ5PLV,B08FRQQ213,Rowdy Roddy Piper Hot Rod Kilt Skirt and Belt Halloween Costume Set - S/M Red,220762-RoddyPiperKiltBelt-S/M,64,0,0.07%,0.00%,97,0,0.09%,0.00%,97.94%,0.00%,1,0,1.56%,0.00%,$24.95,$0.00,1,0
B08FRRT4LJ,B08FRRT4LJ,Jungle Cruise Explorer Halloween Costume Accessory Hat Beige,100541-JungleCruiseHat,27,0,0.03%,0.00%,36,0,0.03%,0.00%,97.22%,0.00%,1,0,3.70%,0.00%,$16.95,$0.00,1,0
B08G5XQRL6,B08G5D1CHG,Cowboy Traditional Leather Western Jacket with Fringe Halloween Costume Brown,220780-TigerKingJacket-S,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$29.95,$0.00,1,0
B08GGCJ9M5,B08GGCJ9M5,The Riddler Villain Neck Tie Halloween Costume Accessory Green,220795-RiddlerTie,9,0,0.01%,0.00%,16,0,0.01%,0.00%,87.50%,0.00%,1,0,11.11%,0.00%,$12.95,$0.00,1,0
B07YBDSTJZ,B08GGD8HMS,Flint Tropics White Basketball Shorts Adult Halloween Costume,220783-FlintTropicShorts-L/XL,18,1,0.02%,0.10%,22,1,0.02%,0.08%,100.00%,100.00%,1,0,5.56%,0.00%,$36.95,$0.00,1,0
B08GNX4LJ7,B08GNC1QTF,Coca-Cola Diet Coke Juniors Women's Tank Dress Gray,CCXX21-DietCokeTankDress-2XL,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$29.95,$0.00,1,0
B08GQBCTTG,B08GQ91KHH,Jaws Shark Quint Adult Halloween Costume Complete Set Multicoloured,220767-QuintCostumeSet-L,5,0,0.01%,0.00%,8,0,0.01%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$69.95,$0.00,1,0
B08GV79ZN3,B08GTZ2H2K,Halloween and Cosplay Costume - Bert and Ernie Sesame Street T-Shirt,4U8ML-BERT-CostumeShirt-2XL,9,1,0.01%,0.10%,12,2,0.01%,0.15%,100.00%,100.00%,1,0,11.11%,0.00%,$29.95,$0.00,1,0
B08GYB3TT6,B08GY2NR8F,Dodgeball Average Joe's Women's Halloween Costume Set Yellow,220757-AverageJoesWomensSet-2XL,7,0,0.01%,0.00%,7,0,0.01%,0.00%,42.86%,0.00%,1,0,14.29%,0.00%,$54.95,$0.00,1,0
B08GYB3TT6,B08GYCG2S7,Dodgeball Average Joe's Women's Halloween Costume Set,220757-AverageJoesWomensSet-M,17,1,0.02%,0.10%,20,2,0.02%,0.15%,100.00%,100.00%,1,0,5.88%,0.00%,$54.95,$0.00,1,0
B08GYB3TT6,B08GYG4T7H,Dodgeball Average Joe's Women's Halloween Costume Set Yellow,220757-AverageJoesWomens-FBA-XL,14,1,0.02%,0.10%,17,1,0.02%,0.08%,60.00%,0.00%,1,0,7.14%,0.00%,$55.95,$0.00,1,0
B08GYB3TT6,B08GYM4R3J,Dodgeball Average Joe's Women's Halloween Costume Set,220757-AverageJoesWomens-FBA-L,12,1,0.01%,0.10%,15,2,0.01%,0.15%,78.57%,100.00%,1,0,8.33%,0.00%,$55.95,$0.00,1,0
B08GYB3TT6,B08GYNRBF5,Dodgeball Average Joe's Women's Halloween Costume Set,220757-AverageJoesWomensSet-S,7,0,0.01%,0.00%,9,0,0.01%,0.00%,55.56%,0.00%,1,0,14.29%,0.00%,$54.95,$0.00,1,0
B08HPXH166,B08HPBRKV6,Mean Girls Jingle Bell Santa Claus Halloween Costume Set Red,220781-MeanGirlsSantaCostume-M,3,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$59.95,$0.00,1,0
B08HP6WFD6,B08HPCLF7T,Checkered Overalls Adult Game Day Halloween Costume Cosplay Green,220778-BigBoyOverall-GREEN-L/XL,17,0,0.02%,0.00%,27,0,0.02%,0.00%,63.64%,0.00%,1,0,5.88%,0.00%,$44.95,$0.00,1,0
B08HP6WFD6,B08HPDF8CK,Checkered Overalls Adult Game Day Halloween Costume Cosplay,220778-BigBoyOverall-GREEN-S/M,4,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$44.95,$0.00,1,0
B08HP87QBM,B08HPL4366,Superbad Seth Halloween Costume Cosplay Shirt Pants Complete Set,220751-SethSuperbad-S,4,0,0.00%,0.00%,6,0,0.01%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$35.95,$0.00,1,0
B08HP87QBM,B08HPQTY44,Superbad Seth Halloween Costume Cosplay Shirt Pants Complete Set,220751-SethSuperbad-L,3,0,0.00%,0.00%,3,0,0.00%,0.00%,66.67%,0.00%,1,0,33.33%,0.00%,$35.95,$0.00,1,0
B08J5BNHYV,B08J59QN7V,Pac-Man Face Video Game Pacman Costume Shirt Pink,Pacman-PinkySpeedy-PINK-XS,6,0,0.01%,0.00%,14,0,0.01%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$18.95,$0.00,1,0
B08J5BNHYV,B08J5G8R4F,Pac-Man Face Video Game Pacman Costume Shirt Blue,Pacman-Bashful-BLUE-L,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$21.95,$0.00,1,0
B08J5BNHYV,B08J5VPJP8,Pac-Man Face Video Game Pacman Costume Shirt Red,Pacman-Blinky-RED-M,3,0,0.00%,0.00%,8,0,0.01%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$21.95,$0.00,1,0
B07CJV7V6G,B08J89JRXX,"Double Dare Logo Costume Adult T-Shirt Tee (XXX-Large, Blue)",doubledare001blue-3XL,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$19.95,$0.00,1,0
B08J8DD8RV,B08J8BS65R,Mad Engine Toy Story Buzz Lightyear All the Buzz Costume Pajama Shirt and Pants Set White,10068387-BuzzPajamaSet-S,9,0,0.01%,0.00%,13,0,0.01%,0.00%,76.92%,0.00%,1,0,11.11%,0.00%,$48.95,$0.00,1,0
B09H7JRZHD,B08JHCKSCS,Coca-Cola Polar Bear Coke and Trees Ugly Christmas Sweater Red,CCXX-CokePolarBearUCS-S,11,0,0.01%,0.00%,11,0,0.01%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,$49.99,$0.00,1,0
B08JQKG85R,B08JQK675J,Adult Unisex Brennan and Dale Brothers Movie Halloween Cosplay Costume Vest,BrennanVest-XL,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$49.95,$0.00,1,0
B08JQNVQFV,B08JQMJHCF,Mad Engine Power Rangers Logo Halloween Costume Crew Socks (Yellow),PKPR045-PowerRangersSocks-Yellow,15,1,0.02%,0.10%,18,1,0.02%,0.08%,87.50%,100.00%,1,0,6.67%,0.00%,$9.95,$0.00,1,0
B08JQKG85R,B08JQN8SF5,Adult Unisex Brennan and Dale Brothers Movie Halloween Cosplay Costume Vest,DaleVest-M,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$49.95,$0.00,1,0
B08JQNVQFV,B08JRGQG3Q,Mad Engine Power Rangers Logo Halloween Costume Crew Socks (Green),PKPR042-PowerRangersSocks-Green,20,0,0.02%,0.00%,21,0,0.02%,0.00%,90.00%,0.00%,1,0,5.00%,0.00%,$9.95,$0.00,1,0
B08JRS7JVQ,B08JRYB3TT,"Costume Agent Hooters Costume Set - 4 Pcs For Girls | Halloween Costume Includes Top, Shirt & Socks | White Top with Orange Shorts for Comic Con, Cosplay and Themed Birthday Party",HootersCostumeSet&Socks-FBA-XL,17,0,0.02%,0.00%,26,0,0.02%,0.00%,95.45%,0.00%,1,0,5.88%,0.00%,$49.95,$0.00,1,0
B08JRS7JVQ,B08JRYY44J,"Costume Agent Hooters Costume Set - 4 Pcs For Girls | Halloween Costume Includes Top, Shirt & Socks | White Top with Orange Shorts for Comic Con, Cosplay and Themed Birthday Party",HootersCostumeSet&Socks-FBA-L,14,0,0.02%,0.00%,20,0,0.02%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,$49.95,$0.00,1,0
B08JRS7JVQ,B08JS3TFY1,"Costume Agent Hooters Costume Set - 4 Pcs For Girls | Halloween Costume Includes Top, Shirt & Socks | White Top with Orange Shorts for Comic Con, Cosplay and Themed Birthday Party",HootersCostumeSet&Socks-FBA-M,20,0,0.02%,0.00%,27,0,0.02%,0.00%,100.00%,0.00%,1,1,5.00%,0.00%,$49.45,$49.45,1,1
B08JRS7JVQ,B08JS6T4JK,"Costume Agent Hooters Costume Set - 4 Pcs For Girls | Halloween Costume Includes Top, Shirt & Socks | White Top with Orange Shorts for Comic Con, Cosplay and Themed Birthday Party",HootersCostumeSet&Socks-S,15,0,0.02%,0.00%,21,0,0.02%,0.00%,55.56%,0.00%,1,0,6.67%,0.00%,$49.95,$0.00,1,0
B08KHNKBZ8,B08KHD54W1,"Flappy Suits Adult Halloween Costume Jumpsuit (S/M, Monkey)",220723-MonkeyFlappySuit-ADULT-S/M,8,0,0.01%,0.00%,8,0,0.01%,0.00%,80.00%,0.00%,1,0,12.50%,0.00%,$28.99,$0.00,1,0
B08KLZTX82,B08KM5ZPYQ,Lift Me Walking Carrying Animal Halloween Costume Cosplay,220619-youth1,13,0,0.01%,0.00%,18,0,0.02%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,$11.95,$0.00,1,0
B08KR95DFQ,B08KRH2YRS,Dumb and Dumber Tuxedo Halloween Costume Cosplay,220786-LT-DumbDumber-BLUE-M,9,1,0.01%,0.10%,12,1,0.01%,0.08%,66.67%,100.00%,1,1,11.11%,100.00%,$98.95,$98.95,1,1
B08KRVZTTQ,B08KRR8SW1,Rockford Peaches Halloween Cosplay Costume Set - Baseball Player Jersey Costume for Men,220752-RockfordMENS-FBA-S/M,11,0,0.01%,0.00%,12,0,0.01%,0.00%,90.91%,0.00%,1,0,9.09%,0.00%,$60.95,$0.00,1,0
B08KRGVQ2P,B08KRTRCK8,Ricky Trailer Park Halloween Costume Shirt White,220794-RickyShirt-M,13,0,0.01%,0.00%,16,0,0.01%,0.00%,87.50%,0.00%,1,0,7.69%,0.00%,$34.95,$0.00,1,0
B08KSLNKPM,B08KSKF31X,Women's/Junior's M&M's Candy Cartoon Character Full Body T-Shirt (4 Colors) Red,M&M-Red-JUNIORS-Shirt-XL,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$21.95,$0.00,1,0
B08KSJLP51,B08KSKTHSZ,M&M's Candy Character Full Body Adult T-Shirt Tee Red,M&M-Red-ADULT-Shirt-L,18,0,0.02%,0.00%,22,0,0.02%,0.00%,95.00%,0.00%,1,0,5.56%,0.00%,$20.95,$0.00,1,0
B08KSLNKPM,B08KSL59CK,Women's/Junior's M&M's Candy Cartoon Character Full Body T-Shirt (4 Colors) Green,M&M-Green-JUNIORS-Shirt-XS,8,1,0.01%,0.10%,12,1,0.01%,0.08%,100.00%,0.00%,1,0,12.50%,0.00%,$21.95,$0.00,1,0
B08KTTWGYD,B08KTTWGYD,Ripple Junction Death Row Records Black Beanie Hat,DJBN2412-DeathRowBeanie,21,0,0.02%,0.00%,24,0,0.02%,0.00%,100.00%,0.00%,1,0,4.76%,0.00%,$18.25,$0.00,1,0
B08L6PSRDB,B08L6SZ295,Rockford Peaches Halloween Cosplay Costume Set - Baseball Player Costume for Boys & Youth,220753-RockfordPeachesBOYS-3T,2,0,0.00%,0.00%,2,0,0.00%,0.00%,50.00%,0.00%,1,0,50.00%,0.00%,$39.95,$0.00,1,0
B0147HQ3WA,B08L6T2FTY,"Where's Waldo Wally Deluxe Adult Costume Set (Large, YOUTH)",waldocostumeDELUXE-BOYS-L,18,1,0.02%,0.10%,22,1,0.02%,0.08%,81.82%,0.00%,1,0,5.56%,0.00%,$28.95,$0.00,1,0
B08L6PSRDB,B08L6T2NQP,Rockford Peaches Halloween Cosplay Costume Set - Baseball Player Costume for Boys & Youth,220753-RockfordPeachesBOYS-4/5,4,0,0.00%,0.00%,5,0,0.00%,0.00%,50.00%,0.00%,1,0,25.00%,0.00%,$39.95,$0.00,1,0
B08LMMYL27,B08LMLPKPL,Master Roshi Halloween Costume Button Down Shirt Cosplay Orange,220793-MasterRoshiShirt-S,6,0,0.01%,0.00%,8,0,0.01%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$34.95,$0.00,1,0
B08LMMYL27,B08LMSZK64,Master Roshi Halloween Costume Button Down Shirt Cosplay Orange,220793-MasterRoshiShirt-M,13,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,$34.95,$0.00,1,0
B08LQMJN5L,B08LQLY1RC,"Power Rangers Black Costume T-Shirt(Black,X-Large)",PowerRangers-Black-SLShirt-XL,72,1,0.08%,0.10%,91,1,0.08%,0.08%,0.00%,0.00%,1,0,1.39%,0.00%,$19.95,$0.00,1,0
B08LQMJN5L,B08LQPQKQF,"Power Rangers Pink Costume T-Shirt(Pink,XXL)",PowerRangers-Pink-SLShirt-2XL,45,1,0.05%,0.10%,50,1,0.04%,0.08%,23.40%,0.00%,1,0,2.22%,0.00%,$19.95,$0.00,1,0
B08LQMJN5L,B08LQQ14KB,"Power Rangers Pink Costume T-Shirt(Pink,X-Small)",PowerRangers-Pink-SLShirt-XS,38,0,0.04%,0.00%,44,0,0.04%,0.00%,13.95%,0.00%,1,0,2.63%,0.00%,$19.95,$0.00,1,0
B08LQMJN5L,B08LQQL3JS,"Power Rangers White Costume T-Shirt(White,XXL)",PowerRangers-White-SLShirt-2XL,50,1,0.06%,0.10%,58,1,0.05%,0.08%,14.81%,0.00%,1,0,2.00%,0.00%,$19.95,$0.00,1,0
B08LQMJN5L,B08LQT3HJ9,"Power Rangers Blue Costume T-Shirt(Blue,XXL)",PowerRangers-Blue-SLShirt-2XL,35,0,0.04%,0.00%,38,0,0.03%,0.00%,12.50%,0.00%,1,0,2.86%,0.00%,$19.95,$0.00,1,0
B08LQMJN5L,B08LQTNK8W,"Power Rangers Red Costume T-Shirt(Red,Medium)",PowerRangers-Red-SLShirt-M,118,2,0.14%,0.20%,155,3,0.14%,0.23%,19.44%,0.00%,1,0,0.85%,0.00%,$19.95,$0.00,1,0
B08LQMJN5L,B08LQVTJFB,"Power Rangers Pink Costume T-Shirt(Pink,XXL)",PowerRangers-Pink-SLShirt-3XL,311,3,0.36%,0.31%,345,3,0.31%,0.23%,78.18%,0.00%,1,0,0.32%,0.00%,$19.95,$0.00,1,0
B08NK4QGCG,B08NK5S67T,Yellowstone Dutton Ranch Black T-Shirt (XX-Large),6633142-yellowstoneShirt-2XL,3,0,0.00%,0.00%,4,0,0.00%,0.00%,66.67%,0.00%,1,0,33.33%,0.00%,$21.95,$0.00,1,0
B08NTPNSL1,B08NTNKT33,Briefly Stated Top Gun Flight Suit Costume Pajama Union Suit - XL,XO011MBSTV-TopGunPajamaSuit-XL,57,0,0.07%,0.00%,66,0,0.06%,0.00%,95.38%,0.00%,1,0,1.75%,0.00%,$26.99,$0.00,1,0
B08P7V98P6,B08P7VK7SC,Costume Agent Christmas Vacation Cousin Eddie's Shirt and Shitter's Full Pants Set (X-Large) Multicolor,CousinEddieShirtPantsSet-XL,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,1,0,100.00%,0.00%,$27.95,$0.00,1,0
B08PM9LN17,B08PN3XV3L,Adult Unisex Merry Kissmas 70s Band Flappy Interactive Ugly Christmas Sweater Grey,KissmasFlappyUCS-XL,8,0,0.01%,0.00%,8,0,0.01%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,$59.95,$0.00,1,0
B08QR8TVGD,B08QQRG8TJ,Underboss Rick and Morty Merry Rickmas Lounge Pants Multicolor,RM0346-MerryRickmasPants-M,14,0,0.02%,0.00%,17,0,0.02%,0.00%,93.75%,0.00%,1,0,7.14%,0.00%,$19.95,$0.00,1,0
B08QR8TVGD,B08QR3VZQ6,Underboss Rick and Morty Merry Rickmas Lounge Pants Multicolor,RM0346-MerryRickmasPants-S,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$19.95,$0.00,1,0
B08LQMJN5L,B08XJW4DB5,"Mighty Morphin Power Rangers Red Blue Yellow Pink Green Black White Blue Costume T-Shirt (Yellow, X-Large)",PowerRangers-Yellow-SLShirt-XL,73,2,0.08%,0.20%,90,2,0.08%,0.15%,28.21%,0.00%,1,0,1.37%,0.00%,$19.95,$0.00,1,0
B09KS5M1P8,B0934Q85CV,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, l, Regular, Michelangelo)",TMNTShirt-Youth-Mike-L,43,1,0.05%,0.10%,56,2,0.05%,0.15%,100.00%,100.00%,1,0,2.33%,0.00%,$19.95,$0.00,1,0
B0934S9HQX,B0934S9HQX,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, l, Regular, Donatello)",TMNTShirt-Youth-Donatello-L,39,0,0.04%,0.00%,76,0,0.07%,0.00%,97.37%,0.00%,1,0,2.56%,0.00%,$19.95,$0.00,1,0
B09KS5M1P8,B0934S9HQX,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, l, Regular, Donatello)",TMNTShirt-Youth-Donatello-L,28,0,0.03%,0.00%,43,0,0.04%,0.00%,94.44%,0.00%,1,0,3.57%,0.00%,$19.95,$0.00,1,0
B07CKR9PHS,B099685444,"Artbox Hulkamania Youth T-Shirt (X-Small, Gold)",hulk001y-XS,19,1,0.02%,0.10%,21,1,0.02%,0.08%,93.33%,0.00%,1,0,5.26%,0.00%,$19.95,$0.00,1,0
B099XBX216,B099X9DRR3,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-BLUE-2XL,8,0,0.01%,0.00%,9,0,0.01%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,$21.95,$0.00,1,0
B099XBX216,B099XB42NB,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-ORA-FBA-2X,4,0,0.00%,0.00%,4,0,0.00%,0.00%,66.67%,0.00%,1,0,25.00%,0.00%,$22.95,$0.00,1,0
B099XBX216,B099XB4TNC,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GREY-L,8,0,0.01%,0.00%,10,0,0.01%,0.00%,90.00%,0.00%,2,0,25.00%,0.00%,$43.90,$0.00,1,0
B099XBX216,B099XB4TNC,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GRY-FBA-L,8,0,0.01%,0.00%,10,0,0.01%,0.00%,90.00%,0.00%,1,0,12.50%,0.00%,$22.95,$0.00,1,0
B099XBX216,B099XB8M77,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt 2XL,HiddenTempleShirt-GREY-2XL,3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XBFS67,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt MEDIUM,HiddenTempleShirt-GREY-M,3,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XBFX8L,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-PURP-L,8,0,0.01%,0.00%,9,0,0.01%,0.00%,88.89%,0.00%,1,0,12.50%,0.00%,$21.95,$0.00,1,0
B099XBX216,B099XBPX9F,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-BLUE-XL,13,0,0.01%,0.00%,18,0,0.02%,0.00%,94.12%,0.00%,1,0,7.69%,0.00%,$21.95,$0.00,1,0
B099XBX216,B099XBV6W1,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt XL,HiddenTempleShirt-ORANG-XL,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XCDFGC,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GREY-XL,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$21.95,$0.00,1,0
B099XBX216,B099XCFWNT,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GRN-FBA-M,8,0,0.01%,0.00%,9,0,0.01%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,$22.95,$0.00,1,0
B099XBX216,B099XCKV7Z,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt SMALL,HiddenTempleShirt-RED-S,13,0,0.01%,0.00%,17,0,0.02%,0.00%,100.00%,0.00%,3,0,23.08%,0.00%,$47.85,$0.00,1,0
B099XBX216,B099XCL6XT,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt LARGE,HiddenTempleShirt-ORANG-L,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XCP9KZ,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GREY-2XL,3,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$21.95,$0.00,1,0
B099XBX216,B099XCQR1L,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt LARGE,HiddenTempleShirt-BLUE-L,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XCS2XQ,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-GRN-FBA-L,7,0,0.01%,0.00%,7,0,0.01%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,$22.95,$0.00,1,0
B099XBX216,B099XCT2Y9,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt SMALL,HiddenTempleShirt-BLUE-S,23,0,0.03%,0.00%,27,0,0.02%,0.00%,100.00%,0.00%,1,0,4.35%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XD9YQX,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt 2XL,HiddenTempleShirt-ORANG-2XL,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XDBHJ4,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-PURP-FBA-S,15,0,0.02%,0.00%,15,0,0.01%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,$22.95,$0.00,1,0
B099XBX216,B099XDHN41,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt LARGE,HiddenTempleShirt-GREEN-L,3,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,2,0,66.67%,0.00%,$31.90,$0.00,1,0
B099XBX216,B099XDMTZ5,Costume Agent Legends of the Hidden Temple Olmec Temple Guard T-Shirt MEDIUM,HiddenTempleShirt-BLUE-M,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$15.95,$0.00,1,0
B099XBX216,B099XFJ6L7,Legends of the Hidden Temple Olmec Temple Guard Token and T-Shirt Halloween Costume Set,HiddenTempleShirtCOIN-RED-XL,4,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$21.95,$0.00,1,0
B09BW3NQQT,B09BW21L76,Adult Unisex Complete Quailman Superhero Character Halloween Cosplay Costume,220799-QuailMan-L,12,0,0.01%,0.00%,14,0,0.01%,0.00%,85.71%,0.00%,1,0,8.33%,0.00%,$57.95,$0.00,1,0
B09BW3NQQT,B09BW36ZWP,Adult Unisex Complete Quailman Superhero Character Halloween Cosplay Costume,220799-QuailMan-S,2,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$57.95,$0.00,1,0
B09BW3NQQT,B09BW4JGVT,Adult Unisex Complete Quailman Superhero Character Halloween Cosplay Costume,220799-QuailMan-XL,3,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$57.95,$0.00,1,0
B09BXM1F3B,B09BXPB4VJ,Patti Mayonnaise Women's Halloween Costume Deluxe Cosplay,220800-PattiCostume-XXL,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$49.95,$0.00,1,0
