(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B072K9Y1SC,B01LZ7ZPM6,"Pro Wrestling Costume Boots (Large, Black)",wrestlingboots-LB,335,2,0.11%,0.06%,396,2,0.10%,0.05%,98.38%,100.00%,7,0,2.09%,0.00%,$419.93,$0.00,7,0
B071225DH9,B071225DH9,The Big Lebowski Walter Costume Glasses,biglglasses001,95,0,0.03%,0.00%,123,0,0.03%,0.00%,91.87%,0.00%,7,0,7.37%,0.00%,$69.65,$0.00,7,0
B07BRZNC83,B07C9GGGVZ,Hulk Hogan Hulkamania Sleeveless Red T-Shirt (Adult XXX-Large),hulk003redN-XXXL,89,1,0.03%,0.03%,105,1,0.03%,0.02%,99.01%,100.00%,7,0,7.87%,0.00%,$174.65,$0.00,7,0
B07BS3Q947,B07C9JMB3Z,WWE Hulk Hogan Hulkamania Adult T-Shirt (Adult X-Large) Yellow,hulk001N-XL,39,1,0.01%,0.03%,42,1,0.01%,0.02%,100.00%,0.00%,7,0,17.95%,0.00%,$167.65,$0.00,7,0
B07FKRBR1X,B07FL19PCT,Costume Agent Red and Yellow Tie-Dye Wrestling Legging Tights Pants (Adult Medium),hulkpantsN001-M,187,2,0.06%,0.06%,267,2,0.07%,0.05%,94.76%,100.00%,7,0,3.74%,0.00%,$209.65,$0.00,7,0
B07TTDH4CV,B07V6T28KC,Adult Halloween Costume Kip's Uncle Rico Shirt Blue,204071-UncleRicoShirt-M,110,1,0.04%,0.03%,118,1,0.03%,0.02%,99.12%,100.00%,7,0,6.36%,0.00%,$209.65,$0.00,7,0
B07WTPNKY2,B07WTRHLXF,Hot Dog Chub Suit Inflatable Halloween Costume (Adult),220077-HotDogChubSuit-Adult,30,2,0.01%,0.06%,38,3,0.01%,0.07%,100.00%,100.00%,7,1,23.33%,50.00%,$349.43,$49.49,7,1
B07WTXJYVT,B07WTXJYVT,Adult Unisex Rex Kwon Do NP Movie Halloween Costume Cosplay Yellow Glasses,100606-SemiRimlessYellowGlasses,81,0,0.03%,0.00%,98,0,0.03%,0.00%,86.73%,0.00%,7,0,8.64%,0.00%,$76.65,$0.00,7,0
B07ZL16QR9,B07ZL16QR9,"Toy Story Woody and Jessie Halloween Cosplay Costume Belt (Small - 29"" - 33"") Brown",TSM20002TV-WoodyBelt-S,168,8,0.06%,0.25%,225,12,0.06%,0.28%,94.22%,58.33%,7,0,4.17%,0.00%,$167.65,$0.00,7,0
B08J8DD8RV,B08J89X3JJ,Mad Engine Toy Story Buzz Lightyear All the Buzz Costume Pajama Shirt and Pants Set White,10068387-BuzzPajamaSet-XL,57,0,0.02%,0.00%,69,0,0.02%,0.00%,92.06%,0.00%,7,0,12.28%,0.00%,$342.65,$0.00,7,0
B08LMMYL27,B08LMW2P1Z,Master Roshi Halloween Costume Button Down Shirt Cosplay Orange,220793-MasterRoshiShirt-2XL,62,1,0.02%,0.03%,75,1,0.02%,0.02%,95.45%,0.00%,7,0,11.29%,0.00%,$244.65,$0.00,7,0
B08LMMYL27,B08LN39VSM,Master Roshi Halloween Costume Button Down Shirt Cosplay Orange,220793-MasterRoshiShirt-3XL,43,0,0.01%,0.00%,49,0,0.01%,0.00%,97.67%,0.00%,7,0,16.28%,0.00%,$244.65,$0.00,7,0
B08LQMJN5L,B08LQNBD6V,"Power Rangers Green Costume T-Shirt(Green,Large)",PowerRangers-Green-SLShirt-L,335,3,0.11%,0.09%,439,3,0.11%,0.07%,25.37%,0.00%,7,0,2.09%,0.00%,$139.65,$0.00,7,0
B08LQMJN5L,B08LQRGKLN,"Power Rangers Pink Costume T-Shirt(Pink,X-Large)",PowerRangers-Pink-SLShirt-XL,256,4,0.08%,0.12%,328,9,0.08%,0.21%,34.88%,0.00%,7,0,2.73%,0.00%,$139.65,$0.00,7,0
B08LQMJN5L,B08LQT3JHD,"Power Rangers Blue Costume T-Shirt(Blue,3XL)",PowerRangers-Blue-SLShirt-3XL,650,8,0.21%,0.25%,741,13,0.19%,0.30%,44.28%,14.29%,7,0,1.08%,0.00%,$139.65,$0.00,7,0
B077F5WFNB,B0977KYY5Q,"Costume Agent Inflatable Indoor and Outdoor Christmas Decoration (4 feet, RV)",Inflatable001-ShittersFull-1,350,10,0.12%,0.31%,465,11,0.12%,0.25%,100.00%,80.00%,7,0,2.00%,0.00%,$559.65,$0.00,7,0
B09GP6SRLY,B09BS5ZRXM,"Disguise womens Mary Sanderson Costume, Deluxe Official Hocus Pocus Mary Dress Adult Sized Costumes, As Shown, Women s Size Plus 18-20",109019B-HocusPocusMARYCostume-XL,203,4,0.07%,0.12%,253,9,0.06%,0.21%,78.60%,100.00%,7,0,3.45%,0.00%,$279.65,$0.00,7,0
B09C11V6Z7,B09C11V6Z7,Nun on the Run Halloween Costume Mask Scary Cosplay,220835-NunMask,343,2,0.11%,0.06%,490,2,0.13%,0.05%,96.94%,100.00%,7,0,2.04%,0.00%,$181.65,$0.00,7,0
B09DXKDKB8,B09DXKXJFW,"Power Rangers Mighty Morphin Blue Boys Youth Armor Costume T-Shirt (MD, Blue)",PRangersShirtYouth-Blue-M,80,0,0.03%,0.00%,94,0,0.02%,0.00%,94.32%,0.00%,7,0,8.75%,0.00%,$139.65,$0.00,7,0
B09HWLGYZC,B09HWV5LMN,Golf Rainbow Cardigan Sweater Caddy Halloween Costume Cosplay,204092-RainbowCardigan-M,13,0,0.00%,0.00%,15,0,0.00%,0.00%,50.00%,0.00%,7,0,53.85%,0.00%,$377.65,$0.00,7,0
B09V8K2ZYY,B09V8FQ5RW,Costume Agent New World Wrestling Adult Black T-shirt (Medium),nwo002N-M,25,0,0.01%,0.00%,32,0,0.01%,0.00%,96.67%,0.00%,7,1,28.00%,0.00%,$139.45,$19.75,7,1
B09V987PMJ,B09V99TQ4V,New World Wrestling Wolfpac Order Logo Adult Red T-Shirt (Large),nwo004redN-L,69,0,0.02%,0.00%,95,0,0.02%,0.00%,94.51%,0.00%,7,0,10.14%,0.00%,$139.65,$0.00,7,0
B09XY12DZQ,B09XY12DZQ,Shark Costume Youth Dancing Mascot Funny Halloween Cosplay,SharkCoustumeYouth,521,4,0.17%,0.12%,705,4,0.18%,0.09%,97.87%,100.00%,7,1,1.34%,25.00%,$359.10,$59.35,7,1
B0B72DPVB2,B0B72DPVB2,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, s, Regular, Michelangelo)",TMNTShirt-Youth-Mike-S,37,0,0.01%,0.00%,50,0,0.01%,0.00%,84.00%,0.00%,7,0,18.92%,0.00%,$139.65,$0.00,7,0
B0B8F5BTT3,B0B8F3WK24,South Colorado Kid Jacket and Gloves Deluxe Halloween Costume Cosplay,220905-KyleCostume-S,156,1,0.05%,0.03%,215,1,0.06%,0.02%,87.31%,100.00%,7,0,4.49%,0.00%,$314.93,$0.00,7,0
B0B8TC39K9,B0B8T7KYRG,Good Burger Movie Button Up Shirt Hat and Name Tag Costumes for Halloween & Cosplay,220884-GoodBurgerCostume-XL,18,1,0.01%,0.03%,30,1,0.01%,0.02%,92.00%,100.00%,7,0,38.89%,0.00%,$285.93,$0.00,7,0
B09KS5M1P8,B0BG67GSDX,"Teenage Mutant Ninja Turtles TMNT Boys Costume Youth T-Shirt (as1, Alpha, m, Regular, Raphael)",TMNTShirt-Youth-Raphael-M,32,0,0.01%,0.00%,48,0,0.01%,0.00%,87.50%,0.00%,7,0,21.88%,0.00%,$139.65,$0.00,7,0
B0BGMDXHGL,B0BGMB6B12,"Bel Air Prince Green Shirt, Shorts and Hat Halloween Costume Cosplay",220901-FreshPrinceCostume-XXL,81,2,0.03%,0.06%,111,2,0.03%,0.05%,87.25%,100.00%,7,1,8.64%,50.00%,$342.44,$48.50,7,1
B0BGV7FJ8Q,B0BGV7FJ8Q,Vacation Movie Cousin Eddie Halloween Costume Accessory Orange Hose,103018-CousinEddieOrangeHose,562,3,0.19%,0.09%,681,4,0.17%,0.09%,98.38%,100.00%,7,0,1.25%,0.00%,$139.65,$0.00,7,0
B0B9YMJ1HL,B0C9G59R9V,"Rainbow Star Pink Pines Cartoon Cosplay Sweater, Full Knitted Halloween Costume",220892-MabelPinesSweater-XL,52,1,0.02%,0.03%,66,1,0.02%,0.02%,93.22%,100.00%,7,0,13.46%,0.00%,$347.65,$0.00,7,0
B07CLSVKTR,B000A5QY50,"WWE Hulk Hogan Hulkamania Men's T-shirt, Gold XL [Apparel] [Apparel]",hulk001-XL,74,0,0.02%,0.00%,94,0,0.02%,0.00%,87.50%,0.00%,8,0,10.81%,0.00%,$183.92,$0.00,6,0
B07CSCKQPZ,B000BBDZRI,Sanford and Son Adult Unisex 1970s TV Show Redd Foxx Buy and Sell Junk T-Shirt Grey,sanford064-M,108,0,0.04%,0.00%,128,0,0.03%,0.00%,100.00%,0.00%,6,0,5.56%,0.00%,$113.70,$0.00,6,0
B07CKR7H1V,B000CDCPE4,A-Team T-Shirt Green (X-Large),ateam001-XL,104,0,0.03%,0.00%,140,0,0.04%,0.00%,95.54%,0.00%,7,0,6.73%,0.00%,$125.65,$0.00,6,0
B000EWK8YC,B000EWK90K,Married with Children Al Bundy NO MA'AM White T-Shirt Tee (Large),albundy002-L,95,0,0.03%,0.00%,118,0,0.03%,0.00%,95.58%,0.00%,7,0,7.37%,0.00%,$139.65,$0.00,6,0
B07C1KZMTW,B000HQAY7Q,A-Team Bullet Holes T-Shirt Black (Large),ATeam002-L,37,0,0.01%,0.00%,47,0,0.01%,0.00%,95.74%,0.00%,10,0,27.03%,0.00%,$169.50,$0.00,6,0
B07CJZ8BVT,B0017Z1D26,The X Files The Truth is Out There Black Mens T-Shirt Tee,XFiles001-XL,46,0,0.02%,0.00%,53,0,0.01%,0.00%,89.58%,0.00%,6,0,13.04%,0.00%,$119.70,$0.00,6,0
B07CJZ8BVT,B0017Z3540,The X Files The Truth is Out There Black Mens T-Shirt Tee,XFiles001-M,63,0,0.02%,0.00%,75,0,0.02%,0.00%,97.10%,0.00%,6,0,9.52%,0.00%,$121.70,$0.00,6,0
B07CCB15N8,B001KW4NDM, ,Juno001-L,75,1,0.02%,0.03%,100,2,0.03%,0.05%,98.99%,100.00%,6,0,8.00%,0.00%,$119.70,$0.00,6,0
B07BSTHY1T,B003JUTVZ8,"American Classics MASH 4077th MASH Vintage Green T-shirt Tee X-Large, Military Green",mash003-XL,65,1,0.02%,0.03%,73,2,0.02%,0.05%,98.51%,100.00%,6,1,9.23%,100.00%,$131.48,$21.73,6,1
B07BZV7RXG,B003QAEOIU,True Blood Merlottes Bar and Grill Juniors White T-shirt XL,trueblood009j-XL,115,1,0.04%,0.03%,140,1,0.04%,0.02%,97.41%,100.00%,6,0,5.22%,0.00%,$131.70,$0.00,6,0
B07CJV7V6G,B003TORF66,Double Dare Logo Costume Red Adult T-Shirt (Adult Large),doubledare001red-L,62,2,0.02%,0.06%,89,3,0.02%,0.07%,95.24%,50.00%,7,2,11.29%,100.00%,$139.25,$39.50,6,2
B07CP4MWG5,B003TX3IM2,Legends of the Hidden Temple Purple Parrots Adult Costume T-Shirt Tee,legendstemplepurp-XL,47,0,0.02%,0.00%,61,0,0.02%,0.00%,91.07%,0.00%,6,0,12.77%,0.00%,$101.70,$0.00,6,0
B07CP4MWG5,B003TX79JU,Legends of the Hidden Temple Red Jaguars Adult Costume T-Shirt Tee,legendstemplered-L,55,0,0.02%,0.00%,78,0,0.02%,0.00%,92.96%,0.00%,7,0,12.73%,0.00%,$118.65,$0.00,6,0
B0041T392C,B0041T392C,"Always Sunny in Philadelphia Gruesome Twosome Charlie & Frank Adult T-Shirt (as1, Alpha, s, Regular, Regular, Medium) Yellow",alsunny021-M,136,1,0.04%,0.03%,179,1,0.05%,0.02%,95.53%,100.00%,7,0,5.15%,0.00%,$139.65,$0.00,6,0
B07BV5755Y,B0045VJ94I,Hoosiers Hickory High School 15 Basketball Costume Burgundy Jersey Tank Top (X-Large),hoosiers003-XL,62,0,0.02%,0.00%,76,0,0.02%,0.00%,91.89%,0.00%,7,0,11.29%,0.00%,$139.65,$0.00,6,0
B07BV1W8GN,B004TNCJVM,Hangover The Alan Baby Bjorn With Graphic Human Tree Dark Khaki Adult Costume T-Shirt Tee (XXX-Large),hangover014-XXXL,97,0,0.03%,0.00%,121,0,0.03%,0.00%,94.87%,0.00%,6,0,6.19%,0.00%,$132.70,$0.00,6,0
B08HKD31CC,B004XDMMEM,STAR WARS Return of The Jedi Last Battle Yoda Black Adult T-Shirt Tee (Medium),starwars017-M,40,0,0.01%,0.00%,51,0,0.01%,0.00%,92.00%,0.00%,6,0,15.00%,0.00%,$137.70,$0.00,6,0
B08HKD31CC,B004XDMMHO,STAR WARS Return of The Jedi Last Battle Yoda Black Adult T-Shirt Tee (X-Large),starwars017-XL,208,1,0.07%,0.03%,256,1,0.07%,0.02%,97.62%,100.00%,6,0,2.88%,0.00%,$137.70,$0.00,6,0
B07BR96LSZ,B005MZ6W8C,TV Store Scott Pilgrim vs. The World Ramona Flowers Star Circle Messenger Bag (Pink/Turquoise),scottpilgrimramonabag-Pink/Turquoise,657,6,0.22%,0.18%,907,7,0.23%,0.16%,95.49%,100.00%,6,0,0.91%,0.00%,$287.94,$0.00,6,0
B07C6DR6BY,B006K0I3LM,Jack Daniel's Whiskey Old No. 7 Tenessee Label Adult Black T-Shirt-XXXL,JackDaniels001-MensShirt-3XL,75,0,0.02%,0.00%,90,0,0.02%,0.00%,82.19%,0.00%,6,0,8.00%,0.00%,$137.70,$0.00,6,0
B07CM11HRV,B007A2IVA2,Melting Sheldon Cooper the Big Bang Theory Black T-Shirt X-Large,rubiks002-XL,47,1,0.02%,0.03%,59,1,0.02%,0.02%,96.36%,100.00%,6,0,12.77%,0.00%,$101.70,$0.00,6,0
B07CM11HRV,B007A2IVS4,Melting Sheldon Cooper the Big Bang Theory Black T-Shirt XXX-Large,rubiks002-XXXL,27,0,0.01%,0.00%,32,0,0.01%,0.00%,89.66%,0.00%,7,0,25.93%,0.00%,$118.65,$0.00,6,0
B007JR1TUW,B007JR1TUW,Sons of Anarchy Samcro Embossed Metal Belt Buckle,sonofanarchybuckle002,89,0,0.03%,0.00%,117,0,0.03%,0.00%,94.02%,0.00%,6,0,6.74%,0.00%,$119.70,$0.00,6,0
B07BS3YC9C,B007W58NCI,Arrested Development Distressed Bluth's Original Frozen Banana Royal Blue Heather Mens T-shirt (Adult Medium),arrested011-M,47,0,0.02%,0.00%,53,0,0.01%,0.00%,92.31%,0.00%,7,0,14.89%,0.00%,$147.65,$0.00,6,0
B0089HAM86,B0089HAM86,The Big Bang Theory Bazinga Cape Socks (Blue),bigbangsocks001-Blue,50,0,0.02%,0.00%,54,0,0.01%,0.00%,92.59%,0.00%,6,0,12.00%,0.00%,$71.70,$0.00,6,0
B07CM9C4K7,B008BVEO0W,The Big Bang Theory Soft Kitty Warm Kitty BLACK Mens T-Shirt (Adult X-Large),bigbang017BLACK-XL,61,0,0.02%,0.00%,71,0,0.02%,0.00%,98.51%,0.00%,6,0,9.84%,0.00%,$119.70,$0.00,6,0
B07BLJD6FC,B009G6EFQ4,Hulkamania World Champ Yellow Snapsuit Infant Onesie Baby Romper (6 Months),hulk006-6M,56,0,0.02%,0.00%,67,0,0.02%,0.00%,95.31%,0.00%,6,0,10.71%,0.00%,$119.70,$0.00,6,0
B07BSTHY1T,B00AIQ9CYQ,Mash Vintage Adult T-Shirt Green,mash003-XXXL,45,2,0.01%,0.06%,57,2,0.01%,0.05%,89.80%,100.00%,6,0,13.33%,0.00%,$131.70,$0.00,6,0
B00BJQO8CU,B00BJQO8CU,Supernatural Dean Winchester Mask Amulet Pendant Necklace,supernaturalpendant2,188,0,0.06%,0.00%,234,0,0.06%,0.00%,82.48%,0.00%,6,0,3.19%,0.00%,$65.70,$0.00,6,0
B0CC3M934X,B00CFBWJEW,Saved By The Bell Kelly Kapowski Bayside Off The Shoulder Gray Juniors/Ladies Sweatshirt,sbb015-XL,57,0,0.02%,0.00%,77,0,0.02%,0.00%,100.00%,0.00%,6,0,10.53%,0.00%,$191.70,$0.00,6,0
B07CMHJ9J7,B00CMQWSLE,Los Pollos Hermanos Logo T-Shirt Tee,breakingbad004navy-XXL,65,3,0.02%,0.09%,79,3,0.02%,0.07%,84.93%,100.00%,6,1,9.23%,33.33%,$119.50,$19.75,6,1
B07BZDXRQC,B00CP8M2OM,Adult M&M’S Character Big Face T-Shirt,mm001Nblu-S,262,2,0.09%,0.06%,331,3,0.09%,0.07%,96.67%,100.00%,6,0,2.29%,0.00%,$137.70,$0.00,6,0
B07BZBWSLS,B00CP8M5JY,Adult M&M’S Character Big Face T-Shirt,mm001Nyel-M,70,0,0.02%,0.00%,84,0,0.02%,0.00%,96.34%,0.00%,6,0,8.57%,0.00%,$137.70,$0.00,6,0
B09542LZPC,B00FBPL5K8,"Ripple Junction Average Joes Dodgeball Costume 2 Pcs - Adult Yellow Jersey from Dodgeball Movie | Halloween Costume for Men & Women | Cosplay, Roleplay, Comic Con & Halloween Sports Costume",Dodgeball003-M,218,4,0.07%,0.12%,289,5,0.07%,0.12%,93.28%,100.00%,7,0,3.21%,0.00%,$349.93,$0.00,6,0
B08CBHNZY8,B00FH80HQC,Tuxedo Tux Adult Orange Inflatable Chub Suit ® Costume,chubsuitcostume002-orange,184,3,0.06%,0.09%,247,5,0.06%,0.12%,96.36%,100.00%,6,0,3.26%,0.00%,$137.94,$0.00,6,0
B07BV15X7N,B00FZ3LSDU,"Power Rangers Baby Ranger Costume Romper Onesie (0-6 Months, Blue)",powerrangers018blue-0/6,162,1,0.05%,0.03%,194,1,0.05%,0.02%,98.10%,0.00%,6,0,3.70%,0.00%,$119.70,$0.00,6,0
B07BV15X7N,B00HJBEHM0,"Power Rangers Baby Ranger Costume Romper Onesie (12-18 Months, Green)",powerrangers018green-12/18,93,0,0.03%,0.00%,120,0,0.03%,0.00%,98.32%,0.00%,6,0,6.45%,0.00%,$119.70,$0.00,6,0
B07CRCX3L4,B00JZZI3QY,The Big Bang Theory Sheldon Bats Adult Green T-Shirt (Adult X-Large),bigbang072-XL,166,1,0.05%,0.03%,197,1,0.05%,0.02%,96.43%,100.00%,6,0,3.61%,0.00%,$119.70,$0.00,6,0
B07CJSMHR8,B00JZZILZC,Silicon Valley Pied Piper Adult Green T-Shirt (Adult Medium),siliconvalley001-M,52,2,0.02%,0.06%,66,2,0.02%,0.05%,96.92%,100.00%,6,0,11.54%,0.00%,$101.70,$0.00,6,0
B07C8BRCYY,B00NO5ERLG,Captain America Shield Adult Navy Performance T-Shirt (Adult Large),captamerica031-L,75,0,0.02%,0.00%,95,0,0.02%,0.00%,98.92%,0.00%,6,0,8.00%,0.00%,$119.70,$0.00,6,0
B00OJOXUJG,B00OJOY6A8,DC Comics Superman Silver Logo Men's Performance Compression Athletic T-Shirt (Adult XX-Large),super068-XXL,102,0,0.03%,0.00%,122,0,0.03%,0.00%,96.64%,0.00%,6,1,5.88%,0.00%,$119.50,$19.75,6,1
B0089Z0MP6,B00XIFZ9JG,Teenage Mutant Ninja Turtles Green Michelangelo Costume Infant Baby Onesie Romper (Orange Belt) (24 Months),tmntonesieORANGE-24M,485,5,0.16%,0.15%,655,5,0.17%,0.12%,93.56%,100.00%,6,0,1.24%,0.00%,$119.70,$0.00,6,0
B015G9ULKI,B015G9UYD2,Beauty and The Beast Gaston Shirt Gloves and Wig (Adult Large/X-Large),beautybeast001-L-XL,253,2,0.08%,0.06%,320,2,0.08%,0.05%,96.56%,100.00%,6,0,2.37%,0.00%,$257.70,$0.00,6,0
B07C5D48QB,B015L2QQ2M,Macho Man Star Printed Costume Bandana (Orange),machomanbandana-Orange,135,1,0.04%,0.03%,165,1,0.04%,0.02%,94.34%,100.00%,6,0,4.44%,0.00%,$59.70,$0.00,6,0
B07C9RLCDL,B018F4LS8K,DC Comics The Flash Hooded One Piece Pajama (Adult Medium),flashpajama001-M,92,0,0.03%,0.00%,112,0,0.03%,0.00%,94.44%,0.00%,6,0,6.52%,0.00%,$359.94,$0.00,6,0
B01HQI448M,B01HQI448M,DC Comics Suicide Squad Harley Quinn Joker Temporary Tattoos,suicidesquadtattoos,146,2,0.05%,0.06%,179,3,0.05%,0.07%,94.97%,100.00%,8,0,5.48%,0.00%,$95.60,$0.00,6,0
B07BNVPY2K,B01JSFN70C,DC Comics Suicide Squad Harley Quinn DELUXE Sequins Panty (2X) Red/Blue,suicidesquad004-FBA-2XL,309,1,0.10%,0.03%,413,2,0.11%,0.05%,98.50%,100.00%,6,0,1.94%,0.00%,$173.70,$0.00,6,0
B01L2EGINK,B01L2EGINK,Rocky Black Italian Stallion Boxer Shorts (Adult Small),rockyshorts-S,180,1,0.06%,0.03%,261,1,0.07%,0.02%,97.32%,100.00%,8,0,4.44%,0.00%,$167.60,$0.00,6,0
B01LBRL5W2,B01LBRL8AG,Magical Mermaid RED Sparkle Tail Deluxe Costume (S/M),220660rsm,271,4,0.09%,0.12%,336,5,0.09%,0.12%,100.00%,100.00%,6,1,2.21%,25.00%,$119.50,$19.75,6,1
B01LBRL76Q,B01LBRL97I,Caribbean Pirate Brown Costume Boots (Small 8-9),100576BROWN-S,220,5,0.07%,0.15%,267,5,0.07%,0.12%,97.82%,80.00%,6,1,2.73%,20.00%,$454.94,$75.19,6,1
B072K9Y1SC,B01LX9S7N5,"Pro Wrestling Costume Boots (Large, White)",wrestlingboots-LW,255,2,0.08%,0.06%,320,2,0.08%,0.05%,99.31%,100.00%,6,0,2.35%,0.00%,$359.94,$0.00,6,0
B076L13NW2,B076L13NW2,Captain Costume with Printed Underpants and Cape Inflatable CHUB Suit® (Teen) Multicoloured,CaptainUnderpants-ChubSuit-Teen,204,1,0.07%,0.03%,258,1,0.07%,0.02%,96.90%,100.00%,6,0,2.94%,0.00%,$239.70,$0.00,6,0
B07CR6TL95,B0778VK42S,Costume Agent National Lampoons Christmas Vacation Glass Moose Mug (4 Pack),MooseMug001-4Pack,71,1,0.02%,0.03%,90,2,0.02%,0.05%,90.79%,100.00%,6,0,8.45%,0.00%,$419.94,$0.00,6,0
B07FDJQ5L1,B07FDJQ5L1,Judge Costume Accessory White Deluxe Wig,JudgeWig-1194,190,3,0.06%,0.09%,221,3,0.06%,0.07%,97.74%,100.00%,6,0,3.16%,0.00%,$137.70,$0.00,6,0
B07FK33CZ5,B07FK2XRR3,NWO New World Order Red Ink Adult Black T-Shirt (XXX-Large),nwo003-3XL,58,1,0.02%,0.03%,69,1,0.02%,0.02%,95.59%,100.00%,7,0,12.07%,0.00%,$153.65,$0.00,6,0
B07FNTHLRM,B07FWG71LK,"Costume Agent Boxing Costume for Women and Men - Custom Personalized Boxing Robe Costume with Hood and Belt | Boxing Halloween Costume for Comic Con, Cosplay and Themed Birthday Party",BoxingRobe-Blue,98,1,0.03%,0.03%,117,2,0.03%,0.05%,93.27%,100.00%,6,0,6.12%,0.00%,$197.94,$0.00,6,0
B08JZGFKGH,B07GJYV3CG,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Donatello,Small)",tmnt016-Don-Mens-S,980,11,0.32%,0.34%,"1,277",14,0.33%,0.32%,5.83%,0.00%,6,0,0.61%,0.00%,$119.70,$0.00,6,0
B08JZGFKGH,B07GK26CJJ,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Michelangelo,XXXL)",tmnt016-Mike-Mens-3XL,311,3,0.10%,0.09%,403,3,0.10%,0.07%,33.24%,0.00%,6,0,1.93%,0.00%,$119.70,$0.00,6,0
B07HQXH59Q,B07HQZMNT4,Costume Agent Dodgeball Purple Cobras Halloween Costume For Men & Women - Jersey Top and Pants | Halloween Costume Set for Adults | Embrace the Spirit of the Dodgeball Movie,DodgeballCobrasCostumeSet-XL,37,2,0.01%,0.06%,52,3,0.01%,0.07%,85.42%,50.00%,6,0,16.22%,0.00%,$335.70,$0.00,6,0
B09GP6SRLY,B07KVXNPR5,"Disguise Mary Sanderson, Deluxe Official Disney Hocus Pocus Costume Dress, Women's Size Large (12-14)",109019B-HocusPocusMARYCostume-L,353,9,0.12%,0.28%,460,22,0.12%,0.51%,45.19%,4.76%,6,0,1.70%,0.00%,$239.70,$0.00,6,0
B08DBLLK8N,B07PW4CG1L,Underboss Wu-Tang Logo Men's Boxer Briefs - M Multi Color,LN0017-94-WuTangBoxer-M,29,1,0.01%,0.03%,43,1,0.01%,0.02%,95.35%,100.00%,9,1,31.03%,100.00%,$125.41,$13.81,6,1
B07SNFJ9S2,B07SNFGHJC,Unisex Astronaut Spaceman Inflatable Chub-Suit Costume Jumpsuit (Adult) White,220066-SpacemenChubSuit-Adult,59,2,0.02%,0.06%,74,2,0.02%,0.05%,95.31%,0.00%,6,1,10.17%,50.00%,$239.54,$39.59,6,1
B07VQ8N7PK,B07VT95Y9P,Adult Dynamite Deluxe Costume Moon Boots Size 12/13,100585-MoonBoots-12/13,48,0,0.02%,0.00%,51,0,0.01%,0.00%,93.75%,0.00%,6,0,12.50%,0.00%,$287.94,$0.00,6,0
B07VT77F4W,B07WDYN64G,Adult Cowboy Sheriff Woody Deluxe Costume Boots,100584-SheriffBoots-12/13,180,7,0.06%,0.21%,244,8,0.06%,0.19%,98.75%,71.43%,6,0,3.33%,0.00%,$407.70,$0.00,6,0
B07VT77F4W,B07WK9WS7N,Adult Cowboy Sheriff Woody Deluxe Costume Boots,100584-SheriffBoots-8/9,104,4,0.03%,0.12%,137,8,0.04%,0.19%,95.28%,75.00%,6,1,5.77%,25.00%,$407.02,$67.27,6,1
B07WSQJPWK,B07WTPPMBS,Train Conductor Engineer Child Deluxe Halloween Costume Set (4/5),220714-TrainEngineerChildCostume-4/5,37,0,0.01%,0.00%,49,0,0.01%,0.00%,97.73%,0.00%,6,0,16.22%,0.00%,$203.70,$0.00,6,0
B07YGLNTDB,B07YGLJSNT,Adult Unisex Men's ST Show Scoops Ahoy Sailor Halloween Costume Cosplay Set,220744-AhoySailorCostume-MENS-STD,217,0,0.07%,0.00%,258,0,0.07%,0.00%,99.19%,0.00%,6,0,2.76%,0.00%,$395.70,$0.00,6,0
B07YGTK3FZ,B07YGS6YQB,Underboss Rick and Morty Adult Dimension Portal T-Shirt and Lounge Pants Pajama Set Multicoloured,RM0314-TShirtPantsPajamaSet-L,67,0,0.02%,0.00%,75,0,0.02%,0.00%,97.18%,0.00%,6,0,8.96%,0.00%,$179.94,$0.00,6,0
B083QQY4X4,B083QQDFXD,Costume Agent 90's Modern Life Button Down Shirt Blue,204089-ModernLife-3XL,40,1,0.01%,0.03%,55,1,0.01%,0.02%,88.46%,100.00%,6,0,15.00%,0.00%,$203.70,$0.00,6,0
B084PZDKRH,B084QCNPL9,Costume Agent Personalized Add Your Own Image Custom Adult Sublimation Capes Blue,CustomSublimationCape-Blue,157,6,0.05%,0.18%,208,8,0.05%,0.19%,97.18%,100.00%,8,1,5.10%,16.67%,$183.37,$22.72,6,1
B08CGNFQR1,B087Z8CHYD,Face Mask with Design Add Your Own Custom Image Reusable Cloth Mask with Filter,CustomFaceMask,14,0,0.00%,0.00%,45,0,0.01%,0.00%,93.18%,0.00%,8,0,57.14%,0.00%,$120.00,$0.00,6,0
